Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2010-09-26,Hércules,2 - 0,Sevilla,Perdió,2,0,2
2010-09-23,Sevilla,1 - 1,Racing,Empató,1,1,0
2010-09-19,Málaga,1 - 2,Sevilla,Ganó,1,2,1
2010-09-12,Sevilla,0 - 0,RC Deportivo,Empató,0,0,0
2010-08-28,Levante,1 - 4,Sevilla,Ganó,1,4,3
2010-05-15,Almería,2 - 3,Sevilla,Ganó,2,3,1
2010-05-08,Sevilla,2 - 3,Barcelona,Perdió,2,3,1
2010-05-05,Racing,1 - 5,Sevilla,Ganó,1,5,4
2010-05-02,Sevilla,3 - 1,Atlético,Ganó,3,1,2
2010-04-25,Getafe,4 - 3,Sevilla,Perdió,4,3,1
2010-04-17,Sevilla,3 - 0,Real Sporting,Ganó,3,0,3
2010-04-13,Real Valladolid,2 - 1,Sevilla,Perdió,2,1,1
2010-04-10,Málaga,1 - 2,Sevilla,Ganó,1,2,1
2010-04-03,Sevilla,3 - 0,Tenerife,Ganó,3,0,3
2010-03-28,Villarreal,3 - 0,Sevilla,Perdió,3,0,3
2010-03-23,Sevilla,1 - 1,Xerez CD,Empató,1,1,0
2010-03-20,Espanyol,2 - 0,Sevilla,Perdió,2,0,2
2010-03-13,Sevilla,1 - 1,RC Deportivo,Empató,1,1,0
2010-03-06,Real Madrid,3 - 2,Sevilla,Perdió,3,2,1
2010-02-28,Sevilla,0 - 0,Athletic,Empató,0,0,0
2010-02-20,Mallorca,1 - 3,Sevilla,Ganó,1,3,2
2010-02-14,Sevilla,1 - 0,Osasuna,Ganó,1,0,1
2010-02-07,Real Zaragoza,2 - 1,Sevilla,Perdió,2,1,1
2010-01-31,Sevilla,2 - 1,Valencia,Ganó,2,1,1
2010-01-23,Sevilla,1 - 0,Almería,Ganó,1,0,1
2010-01-16,Barcelona,4 - 0,Sevilla,Perdió,4,0,4
2010-01-09,Sevilla,1 - 2,Racing,Perdió,1,2,1
2010-01-02,Atlético,2 - 1,Sevilla,Perdió,2,1,1
2009-12-19,Sevilla,1 - 2,Getafe,Perdió,1,2,1
2009-12-13,Real Sporting,0 - 1,Sevilla,Ganó,0,1,1
2009-12-05,Sevilla,1 - 1,Real Valladolid,Empató,1,1,0
2009-11-28,Sevilla,2 - 2,Málaga,Empató,2,2,0
2009-11-21,Tenerife,1 - 2,Sevilla,Ganó,1,2,1
2009-11-08,Sevilla,3 - 2,Villarreal,Ganó,3,2,1
2009-10-31,Xerez CD,0 - 2,Sevilla,Ganó,0,2,2
2009-10-24,Sevilla,0 - 0,Espanyol,Empató,0,0,0
2009-10-17,RC Deportivo,1 - 0,Sevilla,Perdió,1,0,1
2009-10-04,Sevilla,2 - 1,Real Madrid,Ganó,2,1,1
2009-09-26,Athletic,0 - 4,Sevilla,Ganó,0,4,4
2009-09-22,Sevilla,2 - 0,Mallorca,Ganó,2,0,2
2009-09-19,Osasuna,0 - 2,Sevilla,Ganó,0,2,2
2009-09-12,Sevilla,4 - 1,Real Zaragoza,Ganó,4,1,3
2009-08-30,Valencia,2 - 0,Sevilla,Perdió,2,0,2
2009-05-31,Numancia,0 - 2,Sevilla,Ganó,0,2,2
2009-05-23,Sevilla,1 - 0,RC Deportivo,Ganó,1,0,1
2009-05-16,Osasuna,0 - 0,Sevilla,Empató,0,0,0
2009-05-09,Sevilla,3 - 1,Mallorca,Ganó,3,1,2
2009-05-02,Villarreal,0 - 2,Sevilla,Ganó,0,2,2
2009-04-26,Sevilla,2 - 4,Real Madrid,Perdió,2,4,2
2009-04-22,Barcelona,4 - 0,Sevilla,Perdió,4,0,4
2009-04-19,Valencia,3 - 1,Sevilla,Perdió,3,1,2
2009-04-12,Sevilla,0 - 1,Getafe,Perdió,0,1,1
2009-04-04,Recreativo,0 - 1,Sevilla,Ganó,0,1,1
2009-03-21,Sevilla,4 - 1,Real Valladolid,Ganó,4,1,3
2009-03-15,Málaga,2 - 2,Sevilla,Empató,2,2,0
2009-03-08,Sevilla,2 - 1,Almería,Ganó,2,1,1
2009-02-28,Athletic,1 - 2,Sevilla,Ganó,1,2,1
2009-02-21,Sevilla,1 - 0,Atlético,Ganó,1,0,1
2009-02-15,Espanyol,0 - 2,Sevilla,Ganó,0,2,2
2009-02-07,Sevilla,1 - 2,Real Betis,Perdió,1,2,1
2009-02-01,Real Sporting,1 - 0,Sevilla,Perdió,1,0,1
2009-01-25,Sevilla,0 - 2,Racing,Perdió,0,2,2
2009-01-17,Sevilla,1 - 0,Numancia,Ganó,1,0,1
2009-01-10,RC Deportivo,1 - 3,Sevilla,Ganó,1,3,2
