Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2004-09-25,Athletic,2 - 1,Real Madrid,Ganó,2,1,1
2004-09-22,Real Betis,2 - 1,Athletic,Perdió,2,1,1
2004-09-19,Athletic,1 - 2,RC Deportivo,Perdió,1,2,1
2004-09-11,Athletic,2 - 2,Valencia,Empató,2,2,0
2004-08-29,Osasuna,1 - 1,Athletic,Empató,1,1,0
2004-05-23,Athletic,3 - 4,Atlético,Perdió,3,4,1
2004-05-16,Osasuna,1 - 2,Athletic,Ganó,1,2,1
2004-05-09,Athletic,1 - 1,Albacete,Empató,1,1,0
2004-05-02,Sevilla,2 - 0,Athletic,Perdió,2,0,2
2004-04-25,Athletic,1 - 1,Valencia,Empató,1,1,0
2004-04-17,Athletic,4 - 0,Real Zaragoza,Ganó,4,0,4
2004-04-11,Racing,1 - 2,Athletic,Ganó,1,2,1
2004-04-04,Athletic,0 - 0,Celta,Empató,0,0,0
2004-03-27,Espanyol,2 - 1,Athletic,Perdió,2,1,1
2004-03-20,Athletic,4 - 2,Real Madrid,Ganó,4,2,2
2004-03-14,Málaga,2 - 1,Athletic,Perdió,2,1,1
2004-03-07,Athletic,1 - 4,Real Valladolid,Perdió,1,4,3
2004-02-29,Villarreal,0 - 1,Athletic,Ganó,0,1,1
2004-02-22,Athletic,1 - 1,Real Betis,Empató,1,1,0
2004-02-14,R. Sociedad,1 - 1,Athletic,Empató,1,1,0
2004-02-08,Athletic,2 - 1,Real Murcia,Ganó,2,1,1
2004-02-01,Mallorca,1 - 3,Athletic,Ganó,1,3,2
2004-01-25,Athletic,1 - 0,RC Deportivo,Ganó,1,0,1
2004-01-17,Barcelona,1 - 1,Athletic,Empató,1,1,0
2004-01-11,Atlético,3 - 0,Athletic,Perdió,3,0,3
2004-01-04,Athletic,1 - 1,Osasuna,Empató,1,1,0
2003-12-21,Albacete,1 - 1,Athletic,Empató,1,1,0
2003-12-14,Athletic,2 - 1,Sevilla,Ganó,2,1,1
2003-12-07,Valencia,2 - 1,Athletic,Perdió,2,1,1
2003-12-04,Real Zaragoza,2 - 2,Athletic,Empató,2,2,0
2003-11-30,Athletic,1 - 2,Racing,Perdió,1,2,1
2003-11-23,Celta,0 - 2,Athletic,Ganó,0,2,2
2003-11-08,Athletic,1 - 0,Espanyol,Ganó,1,0,1
2003-11-01,Real Madrid,3 - 0,Athletic,Perdió,3,0,3
2003-10-29,Athletic,2 - 1,Málaga,Ganó,2,1,1
2003-10-26,Real Valladolid,2 - 0,Athletic,Perdió,2,0,2
2003-10-19,Athletic,2 - 0,Villarreal,Ganó,2,0,2
2003-10-04,Real Betis,1 - 1,Athletic,Empató,1,1,0
